x,y,z,roll,pitch,yaw,label
-0.1293691114765922,0.0486429758897458,0.2912658331298754,-2.9554165791554,-0.4162447658498213,-0.8736269713939289,0
0.1798978200763568,0.1719741691568537,0.1925161469070506,2.3297094560238647,0.5932497879827068,-0.295719576196834,0
0.2298380308116993,0.1354949703963101,0.1621699405478596,2.0660971376915795,0.0826013173302197,-0.998522624154188,0
0.0768263543069406,-0.0318889156604254,0.3132374166237039,2.9175246382456193,-0.0583965763892429,-2.175430618627929,1
0.2126298796848554,0.0915630227908456,0.2158002807194135,-2.2247662326445785,0.0455095626079064,1.8990898768732063,0
0.2080665761329472,0.0426278646448588,0.2368753526301066,2.3182485888259277,0.1153990522644559,-1.2059908611340304,0
-0.0983316529064014,-0.0539130006611061,0.3032521777029078,2.951494705540819,0.331714769290856,3.127708940652033,1
0.2683392733522046,-0.0432526254908915,0.1519773395726793,-2.0761227330444294,0.1979090307633449,1.3300888844185732,0
0.0696575277913759,0.268837784021227,0.1384639797669275,2.8122486135897087,-1.1342144763886,-1.4120416540533698,1
0.2538324041688409,-0.0405668124315846,0.1796720541112933,-2.3910963402917145,0.8734396845927199,0.7057837129874728,1
0.092359949127532,-0.1634401178243863,0.2590020676889638,-2.7966156699227303,-0.6092939975445518,1.5389565205644649,1
0.1031305251701195,0.0372483817812112,0.3042429996129114,-3.078157532917777,-0.3516542062397377,-2.873412960162136,1
-0.2291889481907158,-0.0099089599711361,0.2183241799142667,2.590772824697352,0.7148219439242134,2.4348138158216157,1
0.1974985556774592,-0.0020849935159804,0.250809595250857,-2.398525692726918,0.1146225281597524,1.3695714039700264,0
-0.1433733651138171,-0.2094226164803273,0.1849570126079935,2.546519441673712,-0.7827121638312975,1.7352609808918515,0
0.1059851212242,-0.2464116093701706,0.1593446048291261,-2.13900802249985,-0.6601884833247115,0.737507802465936,0
-0.0639728760553423,-0.1018737755317296,0.2998257720595333,2.9629556851569103,-0.3013569363208088,1.6987925880936148,1
-0.0923310441391148,-0.1386539544741146,0.2744996176287069,-2.6663290511619753,-0.365221816180126,0.0073191049634989,0
-0.2579238284665454,-0.0223293476302351,0.1765806681063524,-2.2766140033561486,-0.6614521699839476,-1.0310531258343585,0
0.1806368088495589,-0.1580250185228854,0.2049956577517625,-2.981791948568982,0.8939147134829835,-0.6022308958447504,0
0.229277459736112,-0.1161884710618074,0.1796999859381863,-2.081738764964273,-0.0204458919677164,1.0771461230116268,0
0.1904150863822586,0.091557704420868,0.2379771857247107,-2.383972584591305,-0.059531719196737,2.221715478810218,0
0.2046951086592162,0.0892132584992371,0.2253519578115969,-2.8831395823199375,0.7845840190754075,0.7569639628523374,0
-0.0267048688453876,0.2181834436094968,0.2291637453483163,-2.42020726440872,0.4587769472876589,2.8085886435974072,1
0.0395242770792707,-0.084415042521905,0.3101524717013443,2.845038259628986,0.1792463254794256,-2.224614276151577,1
-0.1797251933877385,-0.1033722254807767,0.2418249013856374,2.4416548124075774,-0.3101454450481495,1.6931409502100945,1
-0.0243879123409892,0.251024713491905,0.1874556030057296,2.5543909024337608,0.8959777213692054,1.0677252481852844,1
0.0242883551984249,-0.0200783813717683,0.3233402996633961,3.139821265261715,-0.081191054781896,3.091545178706484,1
-0.2154033697346895,0.0784412732894686,0.2185157744259302,2.699186644269904,-0.7964655694562273,0.1405396566812587,0
0.0527726096720655,-0.2761845754727622,0.1295807436353839,1.906930159429738,-0.0009747160829253,-2.9257068618898914,0
0.1399273169535821,-0.2398082861719722,0.138632441905616,-1.9157933817394557,-0.0318565932605647,0.5512493704591059,0
0.0730619912150445,0.2539408934544275,0.16704213484477,-2.7006326826573552,0.9064028019562544,1.8372391788593687,1
-0.2610799793847944,0.0316368544615358,0.1693480301362471,2.1925077350401736,-0.7166505606385576,0.9910619324456174,0
0.2349237594133447,0.0212004152789172,0.2103682002262048,2.2533023987619423,-0.3046679504984052,-1.7554392512484085,0
0.1797375317006319,0.2089526561833315,0.1434618384632569,-2.9913043103362575,-1.1674949969960646,-2.522096542289784,0
-0.1468844995034007,0.1356979683104593,0.2486314047759147,-2.886677367239844,0.668597365893163,2.7151805860159883,1
0.1311204302264697,0.2495020246814017,0.1277432355783418,2.063609129731255,0.8521313030645562,-0.1131198060180591,0
-0.2103036737523088,-0.1394313020131906,0.1872691493327947,3.0233039272011233,-0.9614944746593344,0.7081805998401771,1
0.1402867239143959,-0.2272553592348787,0.1616551747735599,2.8501877579963986,1.0108432110605536,-1.325234507396914,0
-0.2061487467450291,0.0382283942942262,0.2395723283304233,-2.508965383600418,-0.3157445769351039,-1.3790022244713098,0
0.2652564176801111,-0.0496368527193377,0.1560542472857448,1.9267796404168784,0.0166580703453859,-1.7239710945626117,0
-0.0167980010935981,0.2480307379916483,0.1929243287036686,2.30198428537986,-0.7441375411867754,-0.5151923745107274,0
-0.2382149167335617,-0.0484074472656744,0.200813459367715,-2.682504251785837,-0.8753085183548441,-0.306282361176689,1
-0.0570984875871001,0.2085319604108384,0.232976402994374,-2.70243173391118,-0.5998101270418953,-1.9598308512171227,1
-0.0270177082419069,-0.1864016863886005,0.258504721050434,2.523440559426683,-0.0909709962062581,2.7587970556573715,0
-0.124091853657796,0.2233881983773124,0.1821589153739316,-2.730107127352193,0.9781227657631684,2.561377929327918,0
-0.0383022922974511,-0.0334920393374063,0.3206538816010746,3.053142145311585,-0.1450968867468336,1.384573995747418,1
-0.169795051151992,-0.0928158293661495,0.2542484731102177,2.84190996356266,-0.6865926492177812,1.0095322594973644,0
0.1524835378165758,0.1091497193464493,0.2591689763003038,2.7330552891458115,-0.5718000344933527,-1.8376324716060468,0
0.0933430474814507,-0.1699961327775184,0.2538851028956755,3.1218991711403388,-0.6725008750823354,2.250160250479305,0
0.2713976967643808,0.0823623293141164,0.1227739070557284,2.3171100466560057,1.1284086554723758,-0.5742785671514188,1
-0.2505506838652964,0.1117588907692729,0.146384946136883,2.4541546830659704,-0.942904166064954,0.4094510802411673,1
