x,y,z,roll,pitch,yaw,label
0.2431750228003335,0.03766176286128164,0.1966027386268583,2.181839373147122,-0.30104379214281146,-1.8016218370827641,0
0.23209800319614107,0.09855937300665861,0.18753174122274827,-2.232951548710642,-0.17428756903540707,2.0655039064113234,0
0.25154438051677325,0.04416917462125089,0.1823992015345384,2.784587156703841,1.0034152601100879,-0.40684478451352685,0
0.07579772117081636,-0.20674128353575016,0.22874677211504907,2.552509261479389,0.5990213755991967,-2.0595245627382885,1
0.07490824041223829,0.11384604682434644,0.2922598606989292,2.7734283129299544,-0.30272711084343773,-1.2378543758848153,1
0.20045713696776926,0.09253460514316121,0.22811150408010922,2.5418001527535106,-0.46730770218198,-1.6450721007312987,0
0.08640456136173194,-0.22843961069683158,0.199211354511027,2.5983561427303457,-0.8283971154121682,2.6194182396161194,0
0.09209883800178964,-0.03449447386297404,0.3084218328069253,-2.882529448239553,0.3487679477672912,0.4239801233547214,1
0.09550011827856965,-0.19911275001665682,0.22806117351572536,-2.4607649631171102,0.35700745723030264,0.14116323301626935,1
0.06455580768471551,0.14292017804852597,0.28074669186668216,2.687781105425849,0.31973510609723216,0.15894949217276036,0
0.10514170520481694,0.14234617705091485,0.26724530481644626,2.827140708290973,0.6897664536952882,0.45138582504287367,1
-0.19803952890711154,-0.0994274664101115,0.22722394495587184,2.314235907283498,-0.018296163459803585,1.9542631062071052,0
-0.08547942957151128,0.08454965628186226,0.2998538206806447,3.1391551212516053,0.5190845215322336,2.464437904623465,1
-0.21042727018081245,-0.08173701544832221,0.22258396764376429,-2.3419384662708356,-0.48741440185536294,-0.675581455980934,0
0.09866545560774743,0.21401275025269414,0.21064393499113715,-2.315876338174302,0.47437934367378903,2.158444168796178,0
0.08152291340776344,0.1191367989823358,0.28798372139307943,2.736326496631157,-0.31217116624296476,-1.2139669144381535,1
-0.006237494041857296,0.19685660716738584,0.25129310613145805,2.6818135581031877,0.5483984889946198,0.8648483660651985,1
0.007635328911495417,-0.044135345678695974,0.3216374437157846,-3.0846281264579334,0.08801325964265555,-0.35585350072578625,1
0.27995539114666135,-0.008193566232143469,0.1325074157457025,2.4902891288133193,1.098755427351346,-0.5996727878032101,0
-0.06836102776956232,-0.07426974041183947,0.30750800969432196,2.8412580478951392,0.2519538429832845,-3.0232238524781145,1
0.001623224969017942,-0.17273321314228424,0.2702765831021016,-2.7514955629152382,0.48087715832961536,-0.84004895715405,1
0.23456972181838906,-0.010827088592880929,0.2117078460018364,2.4011285938806184,-0.6217983276129007,-2.2712828386939017,0
-0.20469515458398105,-0.009447951248975373,0.24411328099190396,2.2914368430726646,0.13332122309412495,1.5416930715106312,1
0.2532340634367026,-0.10689777428135794,0.14518891366938932,-1.9774214581550236,-0.0052060163321836815,1.1680535633816083,0
0.1021121343812839,-0.015419142581368714,0.306665336976622,-2.8948384027480403,-0.3439355114786096,2.727778650596751,1
-0.12243883795926953,-0.25203370122581975,0.1321808957118663,-2.237107214005286,-1.0018252363900157,-0.017683596868480887,0
-0.21673973827697052,0.1417860341538668,0.17639552955932622,-2.3429478092335283,0.83213474148417,-2.8184020046749265,1
0.02183645155366094,-0.25489616426734274,0.18168795367015433,2.795428741472646,-0.9970892971269192,2.0534648816844605,1
0.06582519123441749,0.2524726706608487,0.17306956057316764,2.234250670312776,0.37563461043488733,-0.024298064111075497,0
0.2527465004824343,0.10260586114615151,0.14986490200348332,2.911268620383061,1.1215549550973734,0.09432198170186779,1
-0.1742105206920953,-0.2166704670759231,0.13771469814221368,2.7487464881273933,1.0051202472880212,-2.782098336737149,0
0.02848950548553679,0.011693383631829916,0.3234151686098219,-3.0827070237389753,-0.12204646882431115,-1.6958814842075853,1
0.19164224277835945,0.08803014348510776,0.2383634097516996,2.2623745332586727,0.07959174732772,-0.9509612508592997,0
-0.20426597548348907,-0.07787248708470745,0.23045385616975092,2.589024867069407,0.5294710749628351,2.567641139782342,1
-0.21419320605434286,-0.05684054525322608,0.22721380490826482,3.1391249150990226,-0.9290344789505645,0.2848699226876865,1
0.01006093321451684,-0.21254553387481806,0.2364785418256935,-2.8490658204095487,-0.7545645074325265,1.195596117964028,1
-0.008555242848717134,0.14208547799301452,0.28908052704297615,-2.807821914489703,0.28806249922704813,2.385372363556561,1
-0.19862535285433097,-0.13548901382449854,0.20441765893121375,-2.211318246122978,-0.22240241997153395,-0.8543891217368952,0
